User_ID,Date,Time,Meal_Type,Carbs_Intake
27,7/23/2023,21:34,Dinner,59
27,7/23/2023,18:11,Snack,78
27,7/23/2023,9:33,Snack,74
27,7/23/2023,12:51,Breakfast,71
27,7/24/2023,15:02,Breakfast,49
27,7/24/2023,13:51,Dinner,96
27,7/25/2023,15:37,Lunch,39
27,7/25/2023,14:28,Breakfast,86
27,7/25/2023,18:53,Dinner,82
27,7/26/2023,21:01,Lunch,35
27,7/26/2023,8:01,Breakfast,66
27,7/26/2023,21:19,Snack,55
27,7/26/2023,14:50,Breakfast,54
27,7/27/2023,11:51,Lunch,86
27,7/27/2023,9:07,Lunch,41
27,7/28/2023,16:21,Dinner,67
27,7/28/2023,9:07,Lunch,90
27,7/28/2023,7:17,Lunch,67
27,7/28/2023,12:02,Dinner,69
27,7/29/2023,18:16,Dinner,94
27,7/29/2023,6:59,Snack,60
27,7/29/2023,14:23,Breakfast,82
27,7/29/2023,21:35,Dinner,70
27,7/30/2023,13:57,Breakfast,67
27,7/30/2023,21:34,Lunch,53
27,7/30/2023,20:50,Dinner,47
27,7/30/2023,20:08,Lunch,93
27,8/1/2023,10:56,Snack,58
27,8/1/2023,16:48,Snack,82
27,8/1/2023,8:41,Breakfast,60
27,8/1/2023,16:15,Dinner,49
27,8/2/2023,17:24,Breakfast,48
27,8/2/2023,9:04,Lunch,37
27,8/2/2023,13:51,Dinner,76
27,8/2/2023,18:52,Snack,31
27,8/3/2023,8:03,Lunch,97
27,8/3/2023,14:47,Lunch,43
27,8/3/2023,6:23,Breakfast,55
27,8/3/2023,6:37,Dinner,66
27,8/4/2023,13:16,Lunch,72
27,8/4/2023,17:28,Lunch,88
27,8/4/2023,16:55,Dinner,76
27,8/5/2023,18:23,Snack,43
27,8/5/2023,8:35,Dinner,86
27,8/5/2023,20:33,Lunch,50
27,8/6/2023,20:58,Snack,45
27,8/6/2023,8:26,Breakfast,77
27,8/6/2023,20:11,Breakfast,70
27,8/6/2023,20:43,Snack,54
27,8/7/2023,21:59,Lunch,46
27,8/7/2023,12:06,Breakfast,61
27,8/7/2023,17:40,Snack,44
27,8/7/2023,16:32,Snack,84
27,8/8/2023,20:44,Lunch,31
27,8/8/2023,16:04,Dinner,47
27,8/9/2023,6:59,Breakfast,47
27,8/9/2023,16:02,Dinner,95
27,8/9/2023,10:24,Breakfast,36
27,8/10/2023,11:28,Snack,43
27,8/10/2023,21:05,Dinner,95
27,8/10/2023,7:51,Lunch,73
27,8/10/2023,15:40,Breakfast,81
27,8/11/2023,17:00,Dinner,76
27,8/11/2023,13:50,Snack,52
27,8/11/2023,20:59,Lunch,93
27,8/12/2023,19:47,Lunch,73
27,8/12/2023,8:50,Dinner,61
27,8/12/2023,19:23,Snack,93
27,8/12/2023,6:39,Breakfast,76
27,8/13/2023,10:44,Dinner,92
27,8/13/2023,7:18,Snack,74
27,8/13/2023,6:50,Lunch,80
27,8/14/2023,15:25,Snack,78
27,8/14/2023,12:19,Lunch,72
27,8/14/2023,9:13,Breakfast,41
27,8/14/2023,15:28,Snack,79
27,8/15/2023,10:05,Breakfast,76
27,8/15/2023,8:31,Snack,57
27,8/15/2023,11:06,Snack,37
27,8/15/2023,7:30,Lunch,39
27,8/16/2023,14:09,Breakfast,71
27,8/16/2023,6:20,Dinner,45
27,8/16/2023,9:03,Dinner,54
27,8/17/2023,20:59,Dinner,84
27,8/17/2023,15:30,Lunch,39
27,8/18/2023,13:08,Breakfast,62
27,8/18/2023,12:54,Breakfast,81
27,8/18/2023,21:01,Breakfast,35
27,8/18/2023,21:49,Snack,38
27,8/19/2023,12:48,Snack,91
27,8/19/2023,17:17,Snack,75
27,8/19/2023,12:56,Breakfast,56
27,8/19/2023,19:52,Snack,48
27,8/20/2023,17:22,Dinner,82
27,8/20/2023,9:44,Breakfast,31
27,8/21/2023,12:15,Breakfast,71
27,8/21/2023,15:18,Snack,32
27,8/22/2023,6:08,Breakfast,45
27,8/22/2023,10:12,Lunch,96
27,8/22/2023,21:47,Breakfast,57
27,8/22/2023,20:35,Snack,83
27,8/23/2023,12:57,Snack,49
27,8/23/2023,13:08,Lunch,84
27,8/23/2023,21:05,Breakfast,40
27,8/23/2023,13:23,Lunch,54
27,8/24/2023,14:01,Dinner,35
27,8/24/2023,19:04,Dinner,99
27,8/24/2023,15:45,Lunch,85
27,8/24/2023,7:03,Breakfast,34
27,8/25/2023,8:04,Dinner,99
27,8/25/2023,12:36,Lunch,38
27,8/26/2023,20:31,Breakfast,67
27,8/26/2023,15:39,Snack,92
27,8/26/2023,9:28,Breakfast,75
27,8/26/2023,18:57,Snack,95
27,8/27/2023,11:58,Breakfast,83
27,8/27/2023,9:41,Dinner,36
27,8/27/2023,16:53,Breakfast,59
27,8/27/2023,8:17,Lunch,40
27,8/28/2023,7:26,Lunch,70
27,8/28/2023,15:08,Lunch,65
27,8/28/2023,14:54,Snack,32
27,8/29/2023,15:43,Snack,69
27,8/29/2023,9:27,Lunch,81
27,8/29/2023,13:37,Snack,41
27,8/29/2023,19:39,Lunch,91
27,8/30/2023,7:16,Dinner,42
27,8/30/2023,20:11,Breakfast,83
27,9/1/2023,8:04,Breakfast,60
27,9/1/2023,10:28,Dinner,36
27,9/2/2023,19:55,Snack,38
27,9/2/2023,9:31,Breakfast,62
27,9/3/2023,10:39,Dinner,64
27,9/3/2023,19:07,Lunch,47
27,9/3/2023,20:39,Snack,74
27,9/4/2023,14:35,Dinner,57
27,9/4/2023,19:51,Snack,88
27,9/5/2023,8:18,Breakfast,45
27,9/5/2023,19:05,Lunch,47
27,9/5/2023,10:23,Snack,49
27,9/5/2023,17:14,Lunch,92
27,9/6/2023,6:38,Breakfast,53
27,9/6/2023,19:37,Breakfast,67
27,9/6/2023,6:39,Lunch,61
27,9/7/2023,17:48,Breakfast,54
27,9/7/2023,21:38,Lunch,66
27,9/7/2023,19:12,Breakfast,93
27,9/8/2023,20:16,Dinner,70
27,9/8/2023,16:37,Lunch,51
27,9/8/2023,10:53,Snack,76
27,9/8/2023,7:29,Lunch,48
27,9/9/2023,17:06,Lunch,65
27,9/9/2023,17:05,Dinner,45
27,9/10/2023,10:39,Dinner,68
27,9/10/2023,6:03,Dinner,82
27,9/11/2023,21:15,Dinner,76
27,9/11/2023,13:03,Snack,46
27,9/11/2023,17:18,Breakfast,65
27,9/12/2023,6:32,Breakfast,71
27,9/12/2023,20:14,Breakfast,58
27,9/13/2023,7:36,Lunch,50
27,9/13/2023,10:03,Dinner,61
27,9/13/2023,20:53,Breakfast,94
27,9/14/2023,16:44,Breakfast,72
27,9/14/2023,18:43,Dinner,69
27,9/14/2023,13:50,Snack,78
27,9/14/2023,16:12,Dinner,96
27,9/15/2023,20:02,Snack,30
27,9/15/2023,19:04,Breakfast,43
27,9/15/2023,20:59,Snack,78
27,9/15/2023,12:29,Dinner,85
27,9/16/2023,6:11,Lunch,58
27,9/16/2023,17:16,Lunch,72
27,9/17/2023,12:08,Breakfast,77
27,9/17/2023,12:29,Lunch,86
27,9/18/2023,15:55,Dinner,41
27,9/18/2023,16:20,Snack,53
27,9/18/2023,18:00,Lunch,55
27,9/19/2023,14:35,Breakfast,96
27,9/19/2023,12:44,Lunch,88
27,9/19/2023,7:26,Lunch,85
27,9/19/2023,10:20,Dinner,47
27,9/20/2023,13:54,Dinner,33
27,9/20/2023,6:00,Dinner,87
27,9/20/2023,21:46,Dinner,66
27,9/20/2023,17:45,Dinner,48
27,9/21/2023,6:39,Lunch,63
27,9/21/2023,17:49,Breakfast,79
27,9/21/2023,12:48,Snack,69
27,9/22/2023,11:02,Snack,61
27,9/22/2023,10:31,Dinner,62
27,9/22/2023,6:39,Snack,95
27,9/23/2023,18:38,Breakfast,59
27,9/23/2023,19:29,Snack,73
27,9/23/2023,9:07,Lunch,82
27,9/23/2023,14:34,Dinner,48
27,9/24/2023,8:41,Breakfast,85
27,9/24/2023,18:57,Breakfast,32
27,9/24/2023,18:14,Snack,89
27,9/24/2023,14:13,Lunch,95
27,9/25/2023,17:36,Snack,60
27,9/25/2023,16:10,Dinner,91
27,9/26/2023,9:07,Snack,41
27,9/26/2023,14:53,Snack,35
27,9/26/2023,12:29,Lunch,80
27,9/27/2023,18:23,Breakfast,84
27,9/27/2023,21:28,Dinner,41
27,9/27/2023,12:43,Dinner,76
27,9/28/2023,15:50,Snack,93
27,9/28/2023,12:30,Snack,47
27,9/28/2023,7:26,Dinner,58
27,9/28/2023,6:24,Lunch,48
27,9/29/2023,9:56,Snack,67
27,9/29/2023,19:01,Breakfast,61
27,9/30/2023,13:31,Breakfast,37
27,9/30/2023,17:15,Breakfast,85
27,9/30/2023,14:37,Snack,61
27,9/30/2023,14:46,Snack,71
27,10/1/2023,11:13,Snack,34
27,10/1/2023,11:56,Dinner,42
27,10/2/2023,15:52,Snack,53
27,10/2/2023,6:31,Dinner,85
27,10/3/2023,11:21,Snack,56
27,10/3/2023,15:49,Lunch,91
27,10/3/2023,12:26,Snack,78
27,10/4/2023,6:28,Breakfast,81
27,10/4/2023,21:34,Lunch,81
27,10/5/2023,11:56,Snack,82
27,10/5/2023,6:39,Dinner,95
27,10/5/2023,14:36,Snack,31
27,10/6/2023,18:28,Dinner,38
27,10/6/2023,18:45,Snack,35
27,10/6/2023,7:56,Breakfast,83
27,10/7/2023,7:39,Breakfast,82
27,10/7/2023,20:18,Lunch,34
27,10/8/2023,14:06,Dinner,62
27,10/8/2023,15:58,Dinner,52
27,10/8/2023,6:45,Snack,59
27,10/8/2023,12:40,Dinner,32
27,10/9/2023,19:14,Breakfast,72
27,10/9/2023,21:12,Snack,95
27,10/10/2023,14:01,Lunch,69
27,10/10/2023,7:45,Dinner,96
27,10/10/2023,7:36,Lunch,49
27,10/10/2023,21:20,Snack,41
27,10/11/2023,14:48,Lunch,67
27,10/11/2023,7:40,Breakfast,70
27,10/11/2023,6:13,Lunch,59
27,10/11/2023,7:27,Lunch,42
27,10/12/2023,6:29,Snack,56
27,10/12/2023,8:17,Snack,94
27,10/12/2023,8:34,Dinner,39
27,10/13/2023,20:12,Snack,40
27,10/13/2023,16:32,Dinner,86
27,10/13/2023,20:29,Lunch,93
27,10/13/2023,11:34,Snack,85
27,10/14/2023,9:19,Snack,70
27,10/14/2023,12:13,Lunch,65
27,10/14/2023,12:53,Lunch,47
27,10/14/2023,11:04,Dinner,64
27,10/15/2023,14:29,Dinner,90
27,10/15/2023,13:28,Lunch,84
27,10/15/2023,15:59,Dinner,84
27,10/15/2023,7:04,Snack,94
27,10/16/2023,10:19,Dinner,94
27,10/16/2023,15:38,Lunch,83
27,10/16/2023,16:41,Lunch,96
27,10/17/2023,12:25,Lunch,63
27,10/17/2023,9:37,Dinner,40
27,10/17/2023,16:59,Snack,69
27,10/17/2023,17:24,Breakfast,92
27,10/18/2023,13:57,Dinner,37
27,10/18/2023,8:18,Dinner,96
27,10/19/2023,7:51,Dinner,60
27,10/19/2023,18:29,Dinner,71
27,10/19/2023,17:40,Breakfast,72
27,10/20/2023,10:49,Dinner,83
27,10/20/2023,14:03,Dinner,72
27,10/20/2023,20:37,Dinner,78
27,10/20/2023,15:29,Lunch,93
27,10/21/2023,9:10,Snack,92
27,10/21/2023,17:51,Snack,38
27,10/21/2023,21:15,Snack,37
27,10/22/2023,18:02,Breakfast,68
27,10/22/2023,13:36,Snack,98
27,10/22/2023,10:56,Breakfast,91
27,10/23/2023,16:57,Breakfast,72
27,10/23/2023,13:54,Dinner,78
27,10/24/2023,11:47,Snack,71
27,10/24/2023,6:10,Snack,86
27,10/24/2023,20:13,Dinner,61
27,10/25/2023,7:17,Breakfast,51
27,10/25/2023,9:40,Breakfast,72
27,10/25/2023,15:18,Lunch,33
27,10/26/2023,18:56,Breakfast,66
27,10/26/2023,8:25,Dinner,40
27,10/26/2023,6:00,Snack,92
27,10/26/2023,17:35,Lunch,47
27,10/27/2023,20:28,Snack,67
27,10/27/2023,13:17,Breakfast,68
27,10/27/2023,10:12,Breakfast,36
27,10/27/2023,11:45,Breakfast,42
27,10/28/2023,13:26,Snack,94
27,10/28/2023,16:57,Breakfast,46
27,10/29/2023,6:36,Snack,35
27,10/29/2023,18:12,Dinner,52
27,10/29/2023,20:29,Lunch,83
27,10/29/2023,9:10,Dinner,32
27,10/30/2023,18:58,Breakfast,72
27,10/30/2023,20:43,Breakfast,95
27,10/30/2023,19:05,Breakfast,63
27,11/1/2023,6:04,Lunch,85
27,11/1/2023,15:12,Dinner,62
27,11/2/2023,19:51,Dinner,35
27,11/2/2023,13:21,Dinner,55
27,11/2/2023,21:51,Dinner,57
27,11/3/2023,14:35,Lunch,63
27,11/3/2023,15:46,Dinner,65
27,11/3/2023,10:43,Breakfast,50
27,11/3/2023,6:52,Snack,57
27,11/4/2023,15:15,Lunch,77
27,11/4/2023,20:33,Dinner,86
27,11/5/2023,18:24,Snack,78
27,11/5/2023,21:56,Lunch,36
27,11/6/2023,18:47,Breakfast,80
27,11/6/2023,11:55,Lunch,83
27,11/6/2023,10:43,Dinner,89
27,11/6/2023,19:41,Lunch,91
27,11/7/2023,8:47,Dinner,68
27,11/7/2023,9:24,Lunch,93
27,11/7/2023,9:37,Breakfast,77
27,11/7/2023,19:54,Breakfast,72
27,11/8/2023,16:33,Snack,57
27,11/8/2023,8:16,Lunch,49
27,11/8/2023,14:28,Dinner,58
27,11/9/2023,18:33,Breakfast,85
27,11/9/2023,18:31,Lunch,31
27,11/9/2023,8:02,Breakfast,65
27,11/10/2023,12:06,Snack,52
27,11/10/2023,9:32,Lunch,81
27,11/10/2023,15:06,Dinner,49
27,11/11/2023,14:49,Breakfast,89
27,11/11/2023,9:16,Snack,70
27,11/11/2023,19:22,Snack,95
27,11/11/2023,11:25,Snack,33
27,11/12/2023,16:31,Lunch,56
27,11/12/2023,7:11,Breakfast,98
27,11/12/2023,21:32,Breakfast,75
27,11/13/2023,17:49,Dinner,66
27,11/13/2023,14:07,Breakfast,65
27,11/14/2023,21:57,Dinner,31
27,11/14/2023,8:56,Breakfast,77
27,11/14/2023,7:27,Dinner,73
27,11/15/2023,21:20,Lunch,51
27,11/15/2023,6:00,Snack,82
27,11/15/2023,13:49,Breakfast,37
27,11/16/2023,13:45,Snack,50
27,11/16/2023,20:50,Snack,71
27,11/16/2023,20:08,Breakfast,77
27,11/16/2023,7:18,Lunch,73
27,11/17/2023,8:55,Dinner,95
27,11/17/2023,6:20,Breakfast,62
27,11/17/2023,18:57,Snack,81
27,11/18/2023,16:32,Dinner,36
27,11/18/2023,15:24,Dinner,41
27,11/18/2023,8:11,Dinner,47
27,11/18/2023,21:06,Snack,50
27,11/19/2023,19:13,Dinner,45
27,11/19/2023,17:11,Snack,92
27,11/19/2023,18:16,Dinner,77
27,11/20/2023,13:48,Breakfast,43
27,11/20/2023,10:16,Lunch,78
27,11/20/2023,16:22,Lunch,63
27,11/20/2023,13:55,Breakfast,82
27,11/21/2023,14:22,Breakfast,85
27,11/21/2023,18:50,Breakfast,73
27,11/22/2023,14:39,Lunch,61
27,11/22/2023,10:39,Snack,52
27,11/23/2023,16:09,Lunch,40
27,11/23/2023,17:50,Snack,99
27,11/23/2023,19:33,Snack,47
27,11/24/2023,18:17,Snack,86
27,11/24/2023,14:33,Snack,51
27,11/24/2023,15:08,Snack,41
27,11/25/2023,18:26,Lunch,51
27,11/25/2023,8:17,Breakfast,32
27,11/25/2023,13:01,Breakfast,88
27,11/26/2023,20:54,Dinner,75
27,11/26/2023,17:11,Snack,60
27,11/26/2023,6:44,Snack,37
27,11/26/2023,10:28,Dinner,56
27,11/27/2023,12:34,Snack,44
27,11/27/2023,15:07,Dinner,72
27,11/27/2023,15:31,Dinner,73
27,11/28/2023,20:38,Lunch,37
27,11/28/2023,13:09,Snack,64
27,11/29/2023,21:23,Breakfast,91
27,11/29/2023,20:43,Dinner,90
27,11/30/2023,7:56,Lunch,53
27,11/30/2023,16:34,Snack,43
27,11/30/2023,14:30,Dinner,93
27,12/1/2023,12:16,Dinner,66
27,12/1/2023,8:10,Lunch,78
27,12/2/2023,13:35,Breakfast,80
27,12/2/2023,17:32,Dinner,62
27,12/3/2023,10:57,Snack,86
27,12/3/2023,12:19,Snack,34
27,12/4/2023,15:22,Snack,34
27,12/4/2023,19:39,Snack,35
27,12/4/2023,11:47,Breakfast,52
27,12/5/2023,9:52,Lunch,42
27,12/5/2023,21:17,Dinner,41
27,12/5/2023,9:02,Snack,60
27,12/6/2023,11:48,Snack,70
27,12/6/2023,7:09,Snack,98
27,12/6/2023,12:08,Dinner,37
27,12/7/2023,19:16,Snack,53
27,12/7/2023,7:30,Lunch,89
27,12/7/2023,19:13,Lunch,69
27,12/8/2023,9:56,Breakfast,31
27,12/8/2023,16:48,Breakfast,44
27,12/9/2023,17:30,Snack,38
27,12/9/2023,11:52,Snack,47
27,12/9/2023,20:26,Breakfast,53
27,12/9/2023,18:33,Breakfast,81
27,12/10/2023,11:34,Dinner,30
27,12/10/2023,19:54,Dinner,51
27,12/10/2023,16:05,Breakfast,86
27,12/10/2023,6:04,Dinner,59
27,12/11/2023,9:31,Dinner,74
27,12/11/2023,11:09,Breakfast,91
27,12/11/2023,11:07,Lunch,82
27,12/11/2023,8:33,Lunch,90
27,12/12/2023,21:26,Snack,75
27,12/12/2023,10:01,Snack,80
27,12/12/2023,8:54,Snack,55
27,12/13/2023,19:50,Lunch,65
27,12/13/2023,19:17,Breakfast,82
27,12/13/2023,13:09,Dinner,79
27,12/14/2023,9:25,Lunch,42
27,12/14/2023,19:14,Lunch,82
27,12/15/2023,11:51,Dinner,34
27,12/15/2023,6:40,Dinner,65
27,12/16/2023,9:38,Breakfast,75
27,12/16/2023,10:21,Dinner,39
27,12/16/2023,19:50,Dinner,96
27,12/16/2023,8:00,Dinner,78
27,12/17/2023,15:14,Snack,91
27,12/17/2023,18:44,Dinner,77
27,12/17/2023,14:10,Lunch,51
27,12/17/2023,13:25,Snack,84
27,12/18/2023,12:50,Dinner,72
27,12/18/2023,15:40,Snack,30
27,12/18/2023,10:57,Dinner,35
27,12/18/2023,8:14,Lunch,61
27,12/19/2023,20:53,Dinner,86
27,12/19/2023,11:08,Snack,70
27,12/20/2023,6:12,Breakfast,45
27,12/20/2023,10:40,Dinner,91
27,12/20/2023,21:04,Breakfast,88
27,12/21/2023,9:18,Lunch,50
27,12/21/2023,7:13,Breakfast,63
27,12/21/2023,11:29,Lunch,65
27,12/22/2023,10:30,Lunch,99
27,12/22/2023,12:38,Dinner,51
27,12/22/2023,11:37,Lunch,33
27,12/22/2023,10:22,Breakfast,33
27,12/23/2023,8:17,Dinner,95
27,12/23/2023,11:44,Dinner,64
27,12/24/2023,11:39,Dinner,98
27,12/24/2023,21:01,Breakfast,70
27,12/24/2023,19:11,Dinner,48
27,12/24/2023,11:43,Breakfast,81
27,12/25/2023,13:04,Dinner,48
27,12/25/2023,16:19,Snack,54
27,12/25/2023,7:11,Lunch,97
27,12/26/2023,15:06,Dinner,40
27,12/26/2023,8:56,Dinner,96
27,12/27/2023,11:44,Breakfast,43
27,12/27/2023,16:57,Snack,59
27,12/28/2023,16:26,Dinner,54
27,12/28/2023,13:31,Snack,89
27,12/29/2023,11:08,Breakfast,70
27,12/29/2023,18:24,Snack,54
27,12/29/2023,16:34,Breakfast,77
27,12/29/2023,7:53,Breakfast,54
27,12/30/2023,11:33,Breakfast,42
27,12/30/2023,6:05,Breakfast,78
27,12/30/2023,17:18,Lunch,75
27,12/30/2023,14:56,Breakfast,84
27,2023-13-01,14:37,Snack,57
27,2023-13-01,18:06,Lunch,48
27,2023-13-01,16:38,Snack,99
27,2023-13-01,11:07,Lunch,55
28,7/2/2023,8:55,Lunch,68
28,7/2/2023,15:45,Dinner,71
28,7/2/2023,10:23,Breakfast,68
28,7/3/2023,11:00,Breakfast,32
28,7/3/2023,11:15,Snack,96
28,7/3/2023,19:42,Breakfast,35
28,7/3/2023,8:38,Breakfast,36
28,7/4/2023,13:28,Breakfast,44
28,7/4/2023,16:27,Breakfast,59
28,7/5/2023,11:52,Breakfast,68
28,7/5/2023,7:52,Dinner,86
28,7/6/2023,21:34,Lunch,40
28,7/6/2023,16:29,Lunch,61
28,7/6/2023,19:46,Dinner,65
28,7/6/2023,18:17,Dinner,69
28,7/7/2023,20:59,Breakfast,38
28,7/7/2023,9:17,Dinner,66
28,7/8/2023,21:59,Lunch,68
28,7/8/2023,6:01,Lunch,81
28,7/8/2023,6:28,Breakfast,64
28,7/8/2023,19:34,Snack,56
28,7/9/2023,8:17,Dinner,94
28,7/9/2023,7:08,Dinner,44
28,7/9/2023,10:32,Snack,84
28,7/9/2023,16:13,Lunch,97
28,7/10/2023,18:50,Snack,45
28,7/10/2023,19:09,Snack,67
28,7/10/2023,18:22,Breakfast,34
28,7/11/2023,21:31,Dinner,58
28,7/11/2023,6:17,Dinner,63
28,7/11/2023,17:17,Dinner,76
28,7/12/2023,7:03,Snack,34
28,7/12/2023,15:45,Breakfast,41
28,7/12/2023,6:10,Dinner,97
28,7/13/2023,19:53,Breakfast,48
28,7/13/2023,9:19,Snack,80
28,7/13/2023,13:09,Lunch,50
28,7/14/2023,20:25,Snack,88
28,7/14/2023,16:52,Lunch,58
28,7/14/2023,10:43,Snack,45
28,7/15/2023,8:45,Snack,36
28,7/15/2023,10:12,Snack,33
28,7/16/2023,13:47,Breakfast,69
28,7/16/2023,16:52,Snack,72
28,7/16/2023,6:21,Lunch,46
28,7/16/2023,17:51,Dinner,38
28,7/17/2023,18:22,Breakfast,34
28,7/17/2023,14:04,Breakfast,93
28,7/17/2023,10:39,Snack,94
28,7/18/2023,16:50,Lunch,87
28,7/18/2023,16:48,Snack,83
28,7/18/2023,21:48,Breakfast,52
28,7/18/2023,7:59,Dinner,72
28,7/19/2023,14:13,Breakfast,79
28,7/19/2023,9:56,Lunch,57
28,7/19/2023,21:44,Dinner,59
28,7/20/2023,10:27,Breakfast,94
28,7/20/2023,20:58,Dinner,33
28,7/20/2023,10:50,Breakfast,41
28,7/21/2023,16:38,Lunch,97
28,7/21/2023,21:13,Lunch,69
28,7/21/2023,9:09,Breakfast,43
28,7/22/2023,17:47,Dinner,82
28,7/22/2023,10:01,Breakfast,91
28,7/22/2023,13:47,Dinner,53
28,7/22/2023,21:23,Breakfast,60
28,7/23/2023,21:23,Snack,93
28,7/23/2023,16:20,Breakfast,48
28,7/24/2023,16:05,Snack,48
28,7/24/2023,14:24,Breakfast,91
28,7/25/2023,15:41,Lunch,52
28,7/25/2023,19:17,Lunch,52
28,7/25/2023,20:43,Dinner,42
28,7/25/2023,6:14,Breakfast,45
28,7/26/2023,16:49,Breakfast,73
28,7/26/2023,17:59,Dinner,66
28,7/26/2023,13:47,Breakfast,95
28,7/27/2023,14:53,Snack,77
28,7/27/2023,17:03,Snack,55
28,7/27/2023,7:27,Snack,74
28,7/27/2023,14:21,Dinner,40
28,7/28/2023,19:31,Breakfast,70
28,7/28/2023,11:40,Lunch,70
28,7/28/2023,11:42,Dinner,46
28,7/29/2023,10:36,Dinner,70
28,7/29/2023,17:43,Breakfast,93
28,7/29/2023,19:41,Lunch,45
28,7/29/2023,9:03,Breakfast,88
28,7/30/2023,20:56,Lunch,97
28,7/30/2023,13:20,Lunch,42
28,8/1/2023,15:25,Breakfast,51
28,8/1/2023,11:19,Dinner,75
28,8/1/2023,16:51,Lunch,99
28,8/1/2023,7:23,Snack,65
28,8/2/2023,11:42,Breakfast,96
28,8/2/2023,15:09,Lunch,91
28,8/2/2023,8:06,Lunch,49
28,8/2/2023,12:00,Snack,90
28,8/3/2023,15:17,Dinner,75
28,8/3/2023,13:34,Dinner,80
28,8/3/2023,6:49,Breakfast,46
28,8/3/2023,6:15,Breakfast,43
28,8/4/2023,8:13,Snack,40
28,8/4/2023,17:11,Dinner,74
28,8/4/2023,14:57,Breakfast,47
28,8/4/2023,21:07,Breakfast,67
28,8/5/2023,7:09,Dinner,90
28,8/5/2023,9:30,Dinner,37
28,8/6/2023,18:33,Lunch,80
28,8/6/2023,18:07,Breakfast,87
28,8/7/2023,13:39,Snack,66
28,8/7/2023,6:07,Dinner,43
28,8/8/2023,18:24,Dinner,51
28,8/8/2023,18:46,Snack,31
28,8/9/2023,15:14,Dinner,51
28,8/9/2023,9:48,Lunch,35
28,8/9/2023,18:10,Lunch,84
28,8/10/2023,13:58,Snack,35
28,8/10/2023,17:06,Lunch,73
28,8/10/2023,12:36,Snack,65
28,8/11/2023,12:20,Snack,76
28,8/11/2023,11:18,Dinner,88
28,8/11/2023,11:42,Snack,75
28,8/12/2023,21:25,Dinner,46
28,8/12/2023,20:34,Dinner,60
28,8/12/2023,20:02,Breakfast,75
28,8/13/2023,14:46,Lunch,41
28,8/13/2023,8:06,Breakfast,76
28,8/13/2023,17:00,Dinner,52
28,8/13/2023,21:52,Lunch,74
28,8/14/2023,20:58,Breakfast,30
28,8/14/2023,18:57,Lunch,87
28,8/14/2023,17:50,Lunch,95
28,8/15/2023,16:28,Breakfast,68
28,8/15/2023,10:56,Lunch,49
28,8/15/2023,14:39,Lunch,44
28,8/16/2023,13:48,Breakfast,63
28,8/16/2023,10:31,Breakfast,33
28,8/17/2023,11:24,Lunch,72
28,8/17/2023,18:58,Breakfast,49
28,8/18/2023,19:31,Breakfast,55
28,8/18/2023,16:05,Dinner,37
28,8/18/2023,12:39,Breakfast,94
28,8/19/2023,11:11,Breakfast,45
28,8/19/2023,17:38,Dinner,79
28,8/20/2023,14:58,Lunch,64
28,8/20/2023,11:39,Snack,80
28,8/21/2023,20:18,Dinner,97
28,8/21/2023,6:22,Breakfast,98
28,8/21/2023,19:41,Snack,81
28,8/22/2023,20:23,Lunch,55
28,8/22/2023,8:24,Snack,76
28,8/22/2023,12:09,Lunch,79
28,8/23/2023,11:44,Dinner,99
28,8/23/2023,19:22,Snack,73
28,8/23/2023,7:32,Breakfast,78
28,8/24/2023,17:53,Snack,94
28,8/24/2023,21:11,Snack,44
28,8/24/2023,8:50,Snack,77
28,8/25/2023,8:08,Dinner,31
28,8/25/2023,19:38,Snack,80
28,8/25/2023,8:55,Snack,95
28,8/26/2023,19:54,Dinner,75
28,8/26/2023,11:35,Lunch,86
28,8/27/2023,19:49,Snack,96
28,8/27/2023,20:13,Dinner,53
28,8/28/2023,7:42,Breakfast,63
28,8/28/2023,7:31,Dinner,44
28,8/28/2023,17:19,Snack,49
28,8/29/2023,8:44,Lunch,86
28,8/29/2023,13:31,Breakfast,96
28,8/30/2023,8:52,Lunch,82
28,8/30/2023,16:57,Dinner,77
28,9/1/2023,19:40,Dinner,83
28,9/1/2023,9:17,Dinner,97
28,9/2/2023,13:57,Breakfast,77
28,9/2/2023,13:33,Lunch,83
28,9/3/2023,17:29,Dinner,31
28,9/3/2023,7:15,Snack,55
28,9/3/2023,13:18,Lunch,90
28,9/4/2023,10:26,Snack,44
28,9/4/2023,6:16,Dinner,35
28,9/4/2023,14:48,Lunch,76
28,9/4/2023,20:26,Breakfast,50
28,9/5/2023,20:23,Snack,72
28,9/5/2023,17:16,Snack,71
28,9/5/2023,11:36,Lunch,42
28,9/5/2023,11:22,Dinner,70
28,9/6/2023,17:32,Dinner,94
28,9/6/2023,11:10,Breakfast,57
28,9/7/2023,11:55,Breakfast,95
28,9/7/2023,7:12,Breakfast,94
28,9/7/2023,17:23,Snack,49
28,9/7/2023,20:26,Lunch,98
28,9/8/2023,13:59,Dinner,85
28,9/8/2023,14:24,Lunch,75
28,9/8/2023,14:07,Dinner,40
28,9/9/2023,13:01,Breakfast,45
28,9/9/2023,10:32,Lunch,40
28,9/9/2023,16:49,Snack,67
28,9/10/2023,18:14,Snack,37
28,9/10/2023,15:37,Breakfast,45
28,9/11/2023,13:03,Dinner,72
28,9/11/2023,8:17,Breakfast,97
