User_ID,Date,Time,Exercise_Type,Exercise_Duration
25,2023-12-10,17:56,HIIT,45
25,2023-12-11,12:31,Yoga,47
25,2023-12-12,13:48,Strength,51
25,2023-12-13,06:28,Strength,38
25,2023-12-14,14:27,Yoga,39
25,2023-12-15,20:11,Strength,39
25,2023-12-16,08:34,Yoga,40
25,2023-12-17,15:31,Strength,46
25,2023-12-20,16:50,Strength,53
25,2023-12-21,11:03,HIIT,56
25,2023-12-22,05:40,Yoga,39
25,2023-12-23,15:44,Strength,39
25,2023-12-24,15:57,Yoga,38
25,2023-12-25,12:33,Strength,33
25,2023-12-26,11:04,Strength,34
25,2023-12-28,17:23,HIIT,29
25,2023-12-29,08:57,HIIT,22
26,2023-07-03,17:37,Cardio,55
26,2023-07-04,15:53,Cardio,44
26,2023-07-06,05:36,Yoga,23
26,2023-07-07,11:00,HIIT,24
26,2023-07-08,11:59,Strength,54
26,2023-07-10,11:22,Yoga,31
26,2023-07-11,09:07,Yoga,41
26,2023-07-12,11:42,Strength,30
26,2023-07-13,18:48,Yoga,53
26,2023-07-14,17:52,HIIT,28
26,2023-07-15,08:50,Yoga,33
26,2023-07-16,14:06,HIIT,58
26,2023-07-17,13:08,Strength,52
26,2023-07-18,11:20,Yoga,48
26,2023-07-20,17:57,Yoga,42
26,2023-07-22,08:35,Strength,31
26,2023-07-25,08:27,HIIT,55
26,2023-07-26,11:50,HIIT,54
26,2023-07-30,06:00,HIIT,56
26,2023-08-01,17:01,Cardio,54
26,2023-08-03,11:56,Yoga,55
26,2023-08-04,06:25,Cardio,56
26,2023-08-07,05:35,Cardio,29
26,2023-08-08,14:57,Yoga,52
26,2023-08-09,16:06,Cardio,21
26,2023-08-10,20:01,HIIT,35
26,2023-08-11,19:52,Strength,48
26,2023-08-13,14:18,Cardio,48
26,2023-08-17,10:55,Cardio,53
26,2023-08-21,12:34,HIIT,34
26,2023-08-22,15:54,HIIT,54
26,2023-08-23,19:37,Cardio,27
26,2023-08-24,16:22,Yoga,51
26,2023-08-25,16:02,HIIT,34
26,2023-08-26,06:27,Cardio,42
26,2023-08-28,08:56,Cardio,48
26,2023-08-30,12:45,Cardio,42
26,2023-09-01,15:59,Yoga,34
26,2023-09-02,18:01,Yoga,41
26,2023-09-03,05:24,Cardio,37
26,2023-09-04,11:06,Yoga,25
26,2023-09-08,17:20,Yoga,27
26,2023-09-09,16:13,Cardio,54
26,2023-09-10,08:58,Strength,35
26,2023-09-11,12:46,Strength,44
26,2023-09-13,08:34,HIIT,49
26,2023-09-14,07:10,Strength,40
26,2023-09-17,20:47,Strength,34
26,2023-09-18,17:12,Yoga,57
26,2023-09-19,10:34,Yoga,43
26,2023-09-20,06:39,HIIT,53
26,2023-09-22,11:17,Yoga,46
26,2023-09-23,15:47,HIIT,42
26,2023-09-27,19:41,Strength,55
26,2023-09-28,15:50,Cardio,32
26,2023-09-29,12:28,Cardio,33
26,2023-09-30,10:14,Cardio,27
26,2023-10-01,07:31,Yoga,41
26,2023-10-02,09:25,Yoga,32
26,2023-10-03,20:10,Cardio,22
26,2023-10-06,10:25,Cardio,33
26,2023-10-07,18:12,Cardio,24
26,2023-10-08,17:44,Cardio,39
26,2023-10-09,14:50,HIIT,56
26,2023-10-10,06:54,Cardio,23
26,2023-10-11,12:07,Strength,33
26,2023-10-12,06:59,Cardio,58
26,2023-10-13,05:56,HIIT,54
26,2023-10-14,13:35,Yoga,40
26,2023-10-15,18:06,Yoga,33
26,2023-10-16,20:49,Yoga,34
26,2023-10-17,10:06,Strength,36
26,2023-10-18,14:16,HIIT,55
26,2023-10-19,07:29,Yoga,44
26,2023-10-20,17:47,Cardio,33
26,2023-10-21,14:40,Strength,24
26,2023-10-22,07:21,Strength,26
26,2023-10-23,10:38,Strength,33
26,2023-10-25,05:05,HIIT,56
26,2023-10-28,11:13,HIIT,34
26,2023-10-29,05:36,Cardio,56
26,2023-10-30,11:11,Cardio,53
26,2023-11-02,11:24,HIIT,56
26,2023-11-03,05:30,Yoga,45
26,2023-11-04,07:25,Strength,42
26,2023-11-05,20:16,HIIT,39
26,2023-11-07,19:46,Cardio,46
26,2023-11-10,08:13,HIIT,22
26,2023-11-13,15:12,HIIT,53
26,2023-11-14,17:55,Yoga,30
26,2023-11-16,05:56,Cardio,39
26,2023-11-17,05:21,Cardio,27
26,2023-11-18,08:59,Strength,28
26,2023-11-19,14:12,HIIT,25
26,2023-11-20,12:27,HIIT,34
26,2023-11-22,11:40,Cardio,34
26,2023-11-23,05:11,Cardio,29
26,2023-11-24,08:03,Yoga,45
26,2023-11-27,06:54,Cardio,52
26,2023-11-28,19:26,HIIT,44
26,2023-11-29,05:01,Yoga,57
26,2023-11-30,05:24,Yoga,39
26,2023-12-04,06:19,Yoga,49
26,2023-12-07,19:57,HIIT,49
26,2023-12-08,19:11,Cardio,55
26,2023-12-09,18:52,Cardio,57
26,2023-12-10,08:14,Strength,25
26,2023-12-12,08:22,Cardio,42
26,2023-12-13,14:22,HIIT,30
26,2023-12-14,08:02,Cardio,29
26,2023-12-15,12:09,Strength,38
26,2023-12-16,10:42,Yoga,33
26,2023-12-17,14:06,HIIT,41
26,2023-12-21,07:38,Cardio,23
26,2023-12-23,13:08,HIIT,59
26,2023-12-25,14:53,Strength,57
26,2023-12-27,07:28,Cardio,42
26,2023-12-28,06:15,Cardio,43
26,2023-13-01,12:25,Strength,39
27,2023-07-04,08:53,Strength,42
27,2023-07-08,06:28,HIIT,23
27,2023-07-10,08:18,Yoga,22
27,2023-07-11,07:03,Cardio,45
27,2023-07-12,19:35,Cardio,21
27,2023-07-13,20:22,Cardio,37
27,2023-07-14,07:56,Strength,45
27,2023-07-15,16:39,HIIT,35
27,2023-07-16,06:01,Cardio,30
27,2023-07-18,18:44,Strength,28
27,2023-07-19,12:20,HIIT,42
27,2023-07-20,14:20,Cardio,46
27,2023-07-21,09:57,Yoga,58
27,2023-07-23,19:07,Strength,41
27,2023-07-24,13:45,Yoga,59
27,2023-07-26,16:30,Yoga,44
27,2023-07-27,17:46,Strength,52
27,2023-07-29,12:30,Cardio,47
27,2023-07-30,20:55,Yoga,29
27,2023-08-01,15:28,HIIT,20
27,2023-08-02,17:19,Strength,51
27,2023-08-03,13:31,Cardio,59
27,2023-08-04,14:39,Strength,29
27,2023-08-05,12:53,Yoga,57
27,2023-08-06,07:46,Strength,25
27,2023-08-07,19:38,Strength,33
27,2023-08-09,16:11,Strength,25
27,2023-08-10,19:19,Yoga,50
27,2023-08-11,17:02,Cardio,37
27,2023-08-12,10:15,Yoga,52
27,2023-08-13,20:04,HIIT,52
27,2023-08-15,05:26,Strength,44
27,2023-08-16,08:15,HIIT,53
27,2023-08-19,19:05,Yoga,59
27,2023-08-20,20:47,Yoga,47
27,2023-08-23,10:27,Strength,35
27,2023-08-26,20:48,Cardio,39
27,2023-08-27,13:36,Cardio,25
27,2023-08-28,17:21,Strength,58
27,2023-08-29,14:57,Yoga,25
27,2023-08-30,19:53,Yoga,55
27,2023-09-01,08:07,Cardio,30
27,2023-09-03,11:25,HIIT,25
27,2023-09-05,16:29,Yoga,56
27,2023-09-06,13:43,HIIT,50
27,2023-09-07,10:27,Cardio,59
27,2023-09-08,16:53,Yoga,51
27,2023-09-09,06:30,Yoga,41
27,2023-09-11,15:58,Strength,31
27,2023-09-12,19:37,Cardio,20
27,2023-09-14,11:05,Cardio,44
27,2023-09-17,11:11,HIIT,37
27,2023-09-18,10:14,Yoga,38
27,2023-09-19,12:34,Cardio,29
27,2023-09-20,07:55,Cardio,52
27,2023-09-21,13:12,Strength,42
27,2023-09-23,12:24,Yoga,29
27,2023-09-24,18:29,Cardio,58
27,2023-09-25,15:25,Strength,29
27,2023-09-26,20:44,Yoga,30
27,2023-09-28,06:52,Strength,58
27,2023-09-29,18:19,Yoga,31
27,2023-09-30,11:11,Strength,21
27,2023-10-01,11:45,Cardio,34
27,2023-10-03,18:37,HIIT,34
27,2023-10-05,05:10,Cardio,50
27,2023-10-06,16:34,Strength,50
27,2023-10-07,06:33,HIIT,21
27,2023-10-09,10:46,HIIT,38
27,2023-10-10,18:25,Strength,46
27,2023-10-11,20:21,Yoga,29
27,2023-10-12,08:48,HIIT,36
27,2023-10-15,12:41,Cardio,50
27,2023-10-17,07:15,HIIT,43
27,2023-10-18,15:45,Strength,53
27,2023-10-19,20:53,Strength,58
27,2023-10-20,10:55,Cardio,28
27,2023-10-21,12:08,HIIT,33
27,2023-10-22,16:49,Strength,45
27,2023-10-23,05:24,HIIT,55
27,2023-10-24,07:24,Strength,40
27,2023-10-25,11:34,HIIT,55
27,2023-10-26,15:20,HIIT,56
27,2023-10-27,06:22,Yoga,33
27,2023-10-28,12:37,Strength,44
27,2023-10-29,17:26,HIIT,54
27,2023-10-30,06:02,HIIT,31
27,2023-11-01,14:04,HIIT,26
27,2023-11-02,13:28,Cardio,35
27,2023-11-03,05:38,Strength,30
27,2023-11-04,15:28,Cardio,20
27,2023-11-05,15:58,HIIT,53
27,2023-11-06,16:41,Yoga,55
27,2023-11-09,11:50,Yoga,21
27,2023-11-10,17:40,Strength,27
27,2023-11-12,20:09,HIIT,27
27,2023-11-13,06:28,HIIT,20
27,2023-11-15,11:36,Yoga,43
27,2023-11-17,08:45,Yoga,44
27,2023-11-18,11:09,Yoga,55
27,2023-11-19,14:05,Cardio,39
27,2023-11-20,10:23,Cardio,38
27,2023-11-21,15:37,Yoga,47
27,2023-11-24,13:27,HIIT,42
27,2023-11-25,15:41,HIIT,29
27,2023-11-27,09:15,Yoga,52
27,2023-11-29,11:01,Yoga,53
27,2023-11-30,10:30,HIIT,28
27,2023-12-01,20:25,HIIT,30
27,2023-12-03,06:14,Cardio,26
27,2023-12-04,15:42,HIIT,43
27,2023-12-05,10:21,Strength,21
27,2023-12-06,05:07,Cardio,43
27,2023-12-09,07:00,Strength,29
27,2023-12-11,07:38,HIIT,45
27,2023-12-12,15:59,Strength,45
27,2023-12-13,10:26,Strength,37
27,2023-12-14,19:46,Cardio,35
27,2023-12-15,13:03,Cardio,50
27,2023-12-17,09:34,Cardio,51
27,2023-12-18,18:56,Yoga,57
27,2023-12-19,07:13,Cardio,20
27,2023-12-21,05:17,Yoga,57
27,2023-12-22,06:45,Yoga,23
27,2023-12-23,20:49,Cardio,30
27,2023-12-24,08:36,HIIT,50
27,2023-12-25,11:05,HIIT,30
27,2023-12-26,08:12,Strength,38
27,2023-12-27,05:04,HIIT,24
27,2023-12-28,07:56,Yoga,32
27,2023-12-30,15:52,HIIT,22
28,2023-07-02,10:34,HIIT,41
28,2023-07-03,10:05,Yoga,49
28,2023-07-04,10:50,Yoga,57
28,2023-07-05,13:47,Yoga,42
28,2023-07-06,15:29,Yoga,21
28,2023-07-07,19:56,HIIT,45
28,2023-07-08,09:13,Yoga,22
28,2023-07-10,18:28,HIIT,40
28,2023-07-11,10:58,Cardio,58
28,2023-07-13,10:16,Yoga,54
28,2023-07-14,13:55,HIIT,56
28,2023-07-15,15:25,Strength,24
28,2023-07-16,09:16,Strength,38
28,2023-07-17,12:43,Cardio,43
28,2023-07-18,15:02,Strength,41
28,2023-07-19,14:11,Strength,40
28,2023-07-20,07:02,HIIT,48
28,2023-07-21,09:57,HIIT,55
28,2023-07-22,07:39,Strength,32
28,2023-07-24,16:39,Strength,34
28,2023-07-25,10:45,Cardio,28
28,2023-07-26,15:16,Cardio,21
28,2023-07-28,13:05,HIIT,58
28,2023-07-29,05:08,HIIT,31
28,2023-07-30,10:04,Yoga,35
28,2023-08-02,20:39,Strength,38
28,2023-08-03,07:06,Strength,21
28,2023-08-04,14:44,HIIT,43
28,2023-08-06,05:19,HIIT,40
28,2023-08-07,15:12,Cardio,47
28,2023-08-08,10:01,HIIT,53
28,2023-08-09,11:53,Strength,38
28,2023-08-10,12:27,Cardio,43
28,2023-08-11,16:49,Strength,39
28,2023-08-12,09:47,HIIT,53
28,2023-08-13,20:21,Cardio,25
28,2023-08-14,17:28,Cardio,44
28,2023-08-15,09:48,HIIT,54
28,2023-08-16,20:34,HIIT,42
28,2023-08-17,06:17,HIIT,52
28,2023-08-18,06:55,Strength,50
28,2023-08-19,13:05,Cardio,51
28,2023-08-21,15:26,Cardio,52
28,2023-08-24,14:22,Cardio,35
28,2023-08-25,10:31,Strength,54
28,2023-08-26,16:07,Yoga,45
28,2023-08-27,07:00,HIIT,24
28,2023-08-28,05:17,HIIT,20
28,2023-08-29,06:24,HIIT,42
28,2023-08-30,09:51,Strength,22
28,2023-09-01,16:44,Cardio,44
28,2023-09-02,10:50,Yoga,47
28,2023-09-03,11:13,Cardio,20
28,2023-09-07,07:26,Yoga,58
28,2023-09-09,09:43,Strength,35
28,2023-09-10,17:19,HIIT,23
28,2023-09-11,13:16,Strength,37
28,2023-09-12,19:44,Cardio,44
28,2023-09-14,15:31,Yoga,34
28,2023-09-16,19:52,HIIT,37
28,2023-09-17,16:21,Yoga,22
28,2023-09-18,19:29,HIIT,41
28,2023-09-19,15:33,Cardio,47
28,2023-09-20,18:14,Yoga,32
28,2023-09-24,19:22,Yoga,54
28,2023-09-25,16:31,HIIT,20
28,2023-09-26,08:25,Strength,23
28,2023-09-27,06:33,HIIT,36
28,2023-09-30,06:41,Strength,54
28,2023-10-01,05:38,Cardio,57
28,2023-10-02,06:50,Strength,58
28,2023-10-03,07:47,Yoga,23
28,2023-10-04,12:16,HIIT,26
28,2023-10-06,06:00,Strength,36
28,2023-10-08,09:35,Cardio,21
28,2023-10-09,08:35,HIIT,54
28,2023-10-10,07:32,Yoga,27
28,2023-10-11,09:13,Yoga,35
28,2023-10-12,12:48,Strength,52
28,2023-10-13,07:31,HIIT,35
28,2023-10-14,14:41,HIIT,49
28,2023-10-15,10:07,Strength,22
28,2023-10-16,09:56,Yoga,56
28,2023-10-17,10:33,Strength,40
28,2023-10-19,07:47,Strength,53
28,2023-10-20,05:10,Strength,55
28,2023-10-23,15:23,Yoga,25
28,2023-10-25,11:10,Cardio,56
28,2023-10-27,08:00,Cardio,48
28,2023-10-29,10:46,HIIT,55
28,2023-11-02,07:19,Cardio,50
28,2023-11-03,15:32,HIIT,43
28,2023-11-04,20:08,Yoga,47
28,2023-11-05,12:14,Strength,22
28,2023-11-06,14:59,Yoga,32
28,2023-11-08,14:33,Cardio,49
28,2023-11-09,16:31,Yoga,25
28,2023-11-10,13:44,Yoga,56
28,2023-11-11,05:00,HIIT,31
28,2023-11-14,15:55,Yoga,34
28,2023-11-15,19:21,Cardio,30
28,2023-11-16,11:54,Strength,55
28,2023-11-17,12:16,HIIT,59
28,2023-11-19,08:53,Cardio,22
28,2023-11-20,14:49,Strength,31
28,2023-11-21,12:51,HIIT,42
28,2023-11-23,05:50,Yoga,43
28,2023-11-24,19:46,Cardio,45
28,2023-11-25,14:42,HIIT,43
28,2023-11-26,11:14,Strength,34
28,2023-11-27,06:52,Yoga,47
28,2023-11-28,10:16,Cardio,23
28,2023-11-30,11:34,Strength,40
28,2023-12-01,05:43,HIIT,34
28,2023-12-03,11:06,HIIT,44
28,2023-12-04,08:03,HIIT,53
28,2023-12-06,06:42,Strength,54
28,2023-12-08,16:18,HIIT,35
28,2023-12-09,14:20,Yoga,37
28,2023-12-10,17:12,Cardio,30
28,2023-12-11,16:08,Yoga,22
28,2023-12-12,14:17,Cardio,53
28,2023-12-13,09:06,Yoga,32
28,2023-12-14,15:43,Yoga,29
28,2023-12-16,08:08,Strength,22
28,2023-12-18,10:15,Cardio,27
28,2023-12-19,13:32,Strength,52
28,2023-12-23,17:51,Strength,55
28,2023-12-24,07:54,Cardio,54
28,2023-12-25,17:57,Yoga,41
28,2023-12-26,05:14,Strength,25
28,2023-12-27,06:43,Strength,42
28,2023-12-29,13:50,Yoga,45
28,2023-13-01,16:32,Strength,28
29,2023-07-02,15:35,Strength,32
29,2023-07-03,11:17,Cardio,52
29,2023-07-05,15:27,Cardio,53
29,2023-07-06,07:37,Strength,37
29,2023-07-09,20:10,Cardio,53
29,2023-07-10,14:35,Strength,44
29,2023-07-11,20:26,HIIT,33
29,2023-07-12,13:31,Strength,58
29,2023-07-14,06:55,Strength,56
29,2023-07-15,10:35,Yoga,51
29,2023-07-18,13:03,Cardio,33
29,2023-07-22,17:11,HIIT,26
29,2023-07-24,15:26,HIIT,24
29,2023-07-25,11:36,HIIT,58
29,2023-07-27,14:55,Cardio,57
29,2023-07-30,16:53,Cardio,28
29,2023-08-01,14:43,HIIT,58
29,2023-08-03,09:42,Yoga,45
29,2023-08-04,15:46,Yoga,55
29,2023-08-05,07:46,HIIT,23
29,2023-08-06,13:03,HIIT,22
29,2023-08-07,10:59,Cardio,27
29,2023-08-08,17:48,Yoga,53
29,2023-08-10,18:55,Yoga,55
29,2023-08-11,16:45,Yoga,24
29,2023-08-13,20:48,Strength,54
29,2023-08-14,05:25,Yoga,51
29,2023-08-15,14:33,Cardio,45
29,2023-08-17,09:24,HIIT,24
29,2023-08-19,12:58,Strength,46
29,2023-08-20,06:05,HIIT,59
29,2023-08-21,10:45,Cardio,20
29,2023-08-22,15:48,Strength,37
29,2023-08-24,07:03,Yoga,38
29,2023-08-25,19:45,Strength,54
29,2023-08-26,14:38,HIIT,56
29,2023-08-27,10:51,HIIT,59
29,2023-08-28,13:44,HIIT,42
29,2023-08-29,07:31,Yoga,53
29,2023-08-30,17:45,Strength,39
29,2023-09-01,12:07,Yoga,45
29,2023-09-02,07:54,Yoga,59
29,2023-09-05,06:08,HIIT,32
29,2023-09-06,09:22,HIIT,39
29,2023-09-09,20:51,Strength,53
29,2023-09-10,06:49,Cardio,25
29,2023-09-11,10:21,Yoga,57
29,2023-09-12,09:43,Strength,48
29,2023-09-14,06:07,Yoga,57
29,2023-09-15,06:55,HIIT,45
29,2023-09-16,10:01,Cardio,37
29,2023-09-18,12:59,Yoga,41
29,2023-09-19,09:01,Yoga,25
29,2023-09-20,05:25,Yoga,20
29,2023-09-21,17:29,Strength,25
29,2023-09-22,18:12,Cardio,29
29,2023-09-23,15:53,Cardio,48
29,2023-09-24,12:54,Cardio,27
29,2023-09-28,05:34,Cardio,37
29,2023-09-29,18:17,Strength,30
29,2023-09-30,13:01,HIIT,57
29,2023-10-04,17:27,Yoga,29
29,2023-10-05,16:35,HIIT,33
29,2023-10-06,06:38,Strength,44
29,2023-10-09,18:44,Cardio,32
29,2023-10-10,09:53,Yoga,49
29,2023-10-11,20:09,HIIT,28
29,2023-10-12,09:02,Strength,22
29,2023-10-13,14:19,Cardio,40
29,2023-10-14,11:11,Cardio,48
29,2023-10-16,05:58,Strength,50
29,2023-10-17,20:15,Strength,22
29,2023-10-18,12:12,Cardio,50
29,2023-10-20,15:03,Yoga,23
29,2023-10-22,06:39,Yoga,21
29,2023-10-24,20:00,Cardio,43
29,2023-10-25,09:57,Strength,28
29,2023-10-26,06:26,HIIT,42
29,2023-10-27,11:51,HIIT,38
29,2023-10-28,11:42,Strength,59
29,2023-11-01,11:31,Cardio,42
29,2023-11-03,07:55,HIIT,21
29,2023-11-04,19:49,HIIT,20
29,2023-11-05,19:06,HIIT,37
29,2023-11-06,16:46,Cardio,50
29,2023-11-08,07:42,Cardio,55
29,2023-11-09,19:32,Cardio,43
29,2023-11-12,05:05,Strength,49
29,2023-11-14,17:22,Strength,50
29,2023-11-15,07:56,Cardio,47
29,2023-11-16,18:32,Strength,52
29,2023-11-18,12:01,HIIT,34
29,2023-11-19,16:23,Yoga,51
29,2023-11-20,19:09,Cardio,55
29,2023-11-22,16:08,Yoga,56
29,2023-11-23,13:03,HIIT,36
29,2023-11-24,20:22,HIIT,41
29,2023-11-25,12:43,HIIT,50
29,2023-11-26,06:14,Strength,54
29,2023-11-27,06:50,Yoga,24
29,2023-11-28,13:51,Strength,50
29,2023-11-29,20:38,Cardio,44
29,2023-12-01,16:28,Cardio,57
29,2023-12-02,12:50,Yoga,54
29,2023-12-03,14:27,Yoga,32
29,2023-12-05,13:34,Strength,43
29,2023-12-06,16:08,Cardio,40
29,2023-12-07,17:38,Cardio,42
29,2023-12-09,10:28,Yoga,39
29,2023-12-10,18:55,Cardio,39
29,2023-12-11,10:29,Strength,34
29,2023-12-12,11:12,HIIT,28
29,2023-12-13,20:41,HIIT,37
29,2023-12-14,19:55,Cardio,48
29,2023-12-15,14:16,Yoga,40
29,2023-12-17,20:17,Cardio,41
29,2023-12-18,13:49,Cardio,51
29,2023-12-19,14:18,Yoga,25
29,2023-12-20,12:30,HIIT,38
29,2023-12-21,11:51,Yoga,28
29,2023-12-22,07:35,Strength,37
29,2023-12-23,10:14,Yoga,33
29,2023-12-24,18:32,Strength,42
29,2023-12-25,06:41,HIIT,30
29,2023-12-26,05:29,Strength,49
29,2023-12-27,09:05,Cardio,51
29,2023-12-28,17:26,HIIT,41
29,2023-12-29,19:04,Cardio,41
30,2023-07-02,11:22,Yoga,41
30,2023-07-03,14:56,Strength,54
30,2023-07-04,11:09,Yoga,37
30,2023-07-06,12:08,HIIT,40
30,2023-07-07,20:26,HIIT,41
30,2023-07-08,20:38,HIIT,25
30,2023-07-09,19:56,HIIT,36
30,2023-07-10,18:12,Strength,44
30,2023-07-11,05:59,Cardio,40
30,2023-07-15,13:52,Strength,58
30,2023-07-16,17:07,Cardio,42
30,2023-07-17,18:27,Cardio,40
30,2023-07-18,17:39,Yoga,36
30,2023-07-20,09:11,Yoga,36
30,2023-07-22,06:12,Cardio,27
30,2023-07-23,17:50,Yoga,52
30,2023-07-24,18:34,HIIT,39
30,2023-07-26,15:41,Yoga,28
30,2023-07-29,16:25,HIIT,40
30,2023-07-30,10:10,Cardio,37
30,2023-08-01,17:00,HIIT,22
30,2023-08-03,15:26,Yoga,43
30,2023-08-04,13:39,Yoga,26
30,2023-08-06,12:41,Strength,31
30,2023-08-07,10:07,Cardio,22
30,2023-08-08,20:45,HIIT,32
30,2023-08-09,16:04,HIIT,46
30,2023-08-10,18:44,HIIT,38
30,2023-08-12,05:14,Strength,56
30,2023-08-13,15:18,HIIT,31
30,2023-08-14,07:01,HIIT,36
30,2023-08-15,16:37,Cardio,54
30,2023-08-16,06:25,HIIT,53
30,2023-08-18,16:56,Yoga,46
30,2023-08-21,15:06,Cardio,33
30,2023-08-22,18:32,HIIT,24
30,2023-08-23,11:23,Cardio,59
30,2023-08-25,10:10,Yoga,43
30,2023-08-29,16:01,Cardio,52
30,2023-09-01,05:53,Cardio,39
30,2023-09-02,05:41,Cardio,49
30,2023-09-03,12:17,Yoga,44
30,2023-09-04,13:18,Yoga,38
30,2023-09-06,17:16,Cardio,26
30,2023-09-08,06:18,Cardio,56
30,2023-09-09,08:46,Cardio,24
30,2023-09-11,11:21,Yoga,51
30,2023-09-14,19:13,Cardio,44
30,2023-09-17,11:31,Cardio,46
30,2023-09-20,15:26,Yoga,38
30,2023-09-21,08:52,Cardio,29
30,2023-09-22,13:01,HIIT,58
30,2023-09-23,11:02,Strength,56
30,2023-09-27,16:36,Cardio,20
30,2023-09-28,20:41,Yoga,34
30,2023-10-01,14:04,Yoga,32
30,2023-10-02,19:29,Yoga,35
30,2023-10-05,17:59,Strength,22
30,2023-10-06,12:51,Strength,38
30,2023-10-07,11:06,Yoga,48
30,2023-10-08,13:09,Strength,40
30,2023-10-09,16:32,HIIT,52
30,2023-10-10,05:46,Yoga,47
30,2023-10-11,11:15,HIIT,49
30,2023-10-12,19:12,Cardio,38
30,2023-10-13,15:57,Yoga,52
30,2023-10-15,07:49,Cardio,59
30,2023-10-16,16:21,Yoga,36
30,2023-10-17,05:00,Cardio,35
30,2023-10-18,15:09,Strength,51
30,2023-10-19,06:52,HIIT,56
30,2023-10-20,10:10,HIIT,57
30,2023-10-24,11:44,Yoga,40
30,2023-10-25,12:42,Yoga,37
30,2023-10-26,20:41,HIIT,57
30,2023-10-27,15:49,Cardio,39
30,2023-10-28,16:10,HIIT,47
30,2023-10-29,18:24,HIIT,29
30,2023-10-30,13:52,Yoga,28
30,2023-11-01,16:25,HIIT,48
30,2023-11-02,20:33,Strength,49
30,2023-11-04,06:52,Yoga,59
30,2023-11-05,14:45,Yoga,23
30,2023-11-07,16:55,HIIT,49
30,2023-11-08,09:04,Strength,30
30,2023-11-10,05:52,HIIT,57
30,2023-11-11,14:19,Strength,47
30,2023-11-12,06:26,Cardio,35
30,2023-11-14,09:20,HIIT,29
30,2023-11-15,12:26,Yoga,26
30,2023-11-18,10:01,HIIT,48
30,2023-11-21,10:59,Yoga,23
30,2023-11-23,10:53,HIIT,44
30,2023-11-24,10:21,Strength,25
30,2023-11-25,14:51,Cardio,36
30,2023-11-27,14:57,Yoga,55
30,2023-11-29,17:08,HIIT,33
30,2023-11-30,06:00,Strength,34
30,2023-12-01,06:01,Cardio,31
30,2023-12-03,05:26,Strength,44
30,2023-12-04,20:27,Yoga,57
30,2023-12-05,13:15,Cardio,40
30,2023-12-07,13:29,Cardio,33
30,2023-12-09,18:42,HIIT,37
30,2023-12-10,05:09,Strength,39
30,2023-12-11,13:06,HIIT,56
30,2023-12-13,19:39,HIIT,21
30,2023-12-16,09:20,Strength,34
30,2023-12-17,20:43,HIIT,52
30,2023-12-20,14:16,Strength,34
30,2023-12-21,20:00,Yoga,30
30,2023-12-22,07:40,Strength,32
30,2023-12-23,17:10,Strength,22
30,2023-12-24,10:34,HIIT,58
30,2023-12-25,19:48,HIIT,52
30,2023-12-28,08:01,Strength,52
30,2023-13-01,10:08,Cardio,45
31,2023-07-04,19:39,Yoga,50
31,2023-07-06,06:38,HIIT,39
31,2023-07-07,11:00,HIIT,51
31,2023-07-09,08:49,Strength,50
31,2023-07-11,17:22,Cardio,25
31,2023-07-12,20:35,HIIT,42
31,2023-07-15,20:42,Yoga,52
31,2023-07-16,15:17,Cardio,45
31,2023-07-18,20:24,HIIT,56
31,2023-07-22,18:25,Strength,36
31,2023-07-23,09:48,HIIT,31
31,2023-07-24,06:17,Yoga,24
31,2023-07-26,16:15,Yoga,29
31,2023-07-27,08:24,HIIT,20
31,2023-07-28,07:49,Cardio,36
31,2023-07-29,11:45,Yoga,24
31,2023-07-30,12:09,Strength,54
31,2023-08-01,13:18,HIIT,39
31,2023-08-02,06:27,Yoga,59
31,2023-08-03,05:00,Cardio,56
31,2023-08-04,19:05,Strength,28
31,2023-08-06,07:24,Strength,22
31,2023-08-08,11:01,Cardio,48
31,2023-08-09,06:36,Strength,58
31,2023-08-10,17:33,HIIT,44
31,2023-08-11,10:52,Yoga,22
31,2023-08-12,17:47,Yoga,36
31,2023-08-13,17:43,Yoga,58
31,2023-08-14,15:18,Cardio,58
31,2023-08-15,19:27,Cardio,39
31,2023-08-16,20:31,HIIT,37
31,2023-08-17,13:12,HIIT,23
31,2023-08-20,08:17,Yoga,44
31,2023-08-21,07:37,Cardio,53
31,2023-08-23,05:11,Strength,56
31,2023-08-26,13:34,HIIT,29
31,2023-08-28,05:13,Cardio,31
31,2023-08-30,10:39,Cardio,35
31,2023-09-01,17:48,HIIT,46
31,2023-09-02,16:16,Yoga,31
31,2023-09-03,16:38,HIIT,56
31,2023-09-04,16:33,HIIT,46
31,2023-09-05,09:41,Strength,43
31,2023-09-06,13:42,Cardio,21
31,2023-09-07,15:37,Cardio,26
31,2023-09-09,11:56,Strength,53
31,2023-09-10,07:14,Yoga,50
31,2023-09-11,19:38,Strength,39
31,2023-09-15,15:22,Yoga,25
31,2023-09-16,17:33,HIIT,29
31,2023-09-17,17:40,Strength,35
31,2023-09-19,12:15,HIIT,27
31,2023-09-20,10:44,Strength,26
31,2023-09-21,17:20,Cardio,43
31,2023-09-22,16:15,Yoga,35
31,2023-09-27,16:37,Yoga,42
31,2023-09-28,15:08,Cardio,55
31,2023-09-29,18:22,HIIT,41
31,2023-09-30,14:26,Yoga,39
31,2023-10-01,07:30,Cardio,28
